# Viterbi_decoding posterior_decoding posterior_mean
1.75 1.75 2.8959200173505484
1.75 1.75 2.895347490874146
1.75 1.75 2.8947781720608083
1.75 1.75 2.8942120529972426
1.75 1.75 2.893649125820911
1.75 1.75 2.893089382721321
1.75 1.75 2.8925328159407933
1.75 1.75 2.8919794177728
1.75 1.75 2.8914291805631436
1.75 1.75 2.890882096707789
1.75 1.75 2.8903381586536128
1.75 1.75 2.8897973589005503
1.75 1.75 2.8892596899971212
1.75 1.75 2.8887251445440554
1.75 1.75 2.888193715190491
1.75 1.75 2.8876653946367177
1.75 1.75 2.8871401756335606
1.75 1.75 2.8866180509800796
1.75 1.75 2.886099013526319
1.75 1.75 2.8855830561714586
1.75 1.75 2.885070171862336
1.75 1.75 2.884560353596299
1.75 1.75 2.884053594419036
1.75 1.75 2.8835498874254535
1.75 1.75 2.8830492257575413
1.75 1.75 2.8825516026060156
1.75 1.75 2.8820570112104904
1.75 1.75 2.881565444857412
1.75 1.75 2.881076896882368
1.75 1.75 2.8805913606667226
1.75 1.75 2.8801088296401693
1.75 1.75 2.879629297279443
1.75 1.75 2.879152757108225
1.75 1.75 2.8786792026979744
1.75 1.75 2.878208627664785
1.75 1.75 2.877741025673706
1.75 1.75 2.87727639043394
1.75 1.75 2.87681471570306
1.75 1.75 2.876355995282101
1.75 1.75 2.875900223020194
1.75 1.75 2.875447392812317
1.75 1.75 2.874997498596915
1.75 1.75 2.8745505343597797
1.75 1.75 2.8741064941316474
1.75 1.75 2.87366537198781
1.75 1.75 2.8732271620483965
1.75 1.75 2.872791858479215
1.75 1.75 2.87235945549008
1.75 1.75 2.8719299473366506
1.75 1.75 2.8715033283164635
1.75 1.75 2.871079592773369
1.75 1.75 2.87065873509577
1.75 1.75 2.8702407497141147
1.75 1.75 2.8698256311035353
1.75 1.75 2.869413373783957
1.75 1.75 2.8690039723165817
1.75 1.75 2.8685974213085297
1.75 1.75 2.8681937154083994
1.75 1.75 2.867792849308761
1.75 1.75 2.8673948177456974
1.75 1.75 2.8669996154976105
1.75 1.75 2.8666072373855567
1.75 1.75 2.8662176782744724
1.75 1.75 2.86583093306965
1.75 1.75 2.865446996720564
1.75 1.75 2.865065864219292
1.75 1.75 2.8646875305977706
1.75 1.75 2.8643119909328085
1.75 1.75 2.863939240341938
1.75 1.75 2.8635692739842633
1.75 1.75 2.8632020870605865
1.75 1.75 2.86283767481416
1.75 1.75 2.862476032529323
1.75 1.75 2.8621171555319065
1.75 1.75 2.8617610391884676
1.75 1.75 2.861407678908049
1.75 1.75 2.8610570701388154
1.75 1.75 2.8607092083713344
1.75 1.75 2.860364089136952
1.75 1.75 2.8600217080079973
1.75 1.75 2.859682060596053
1.75 1.75 2.859345142554858
1.75 1.75 2.8590109495777165
1.75 1.75 2.858679477399136
1.75 1.75 2.8583507217929425
1.75 1.75 2.858024678573813
1.75 1.75 2.857701343596275
1.75 1.75 2.857380712755644
1.75 1.75 2.8570627819845833
1.75 1.75 2.856747547259413
1.75 1.75 2.8564350045934983
1.75 1.75 2.8561251500399445
1.75 1.75 2.8558179796922722
1.75 1.75 2.855513489683369
1.75 1.75 2.8552116761852915
1.75 1.75 2.854912535409286
1.75 1.75 2.8546160636058464
1.75 1.75 2.854322257065839
1.75 1.75 2.854031112117016
1.75 1.75 2.853742625128261
1.75 1.75 2.85345679250492
1.75 1.75 2.853173610693303
1.75 1.75 2.852893076177596
1.75 1.75 2.8526151854815804
1.75 1.75 2.8523399351664396
1.75 1.75 2.852067321831948
1.75 1.75 2.851797342117888
1.75 1.75 2.8515299927009035
1.75 1.75 2.8512652702958223
1.75 1.75 2.8510031716569557
1.75 1.75 2.850743693576308
1.75 1.75 2.8504868328829094
1.75 1.75 2.850232586446525
1.75 1.75 2.849980951172477
1.75 1.75 2.8497319240047227
1.75 1.75 2.8494855019252805
1.75 1.75 2.849241681955101
1.75 1.75 2.849000461150797
1.75 1.75 2.8487618366076095
1.75 1.75 2.848525805459342
1.75 1.75 2.8482923648758582
1.75 1.75 2.848061512066349
1.75 1.75 2.8478332442756944
1.75 1.75 2.8476075587873804
1.75 1.75 2.847384452922579
1.75 1.75 2.8471639240384503
1.75 1.75 2.8469459695307555
1.75 1.75 2.8467305868323534
1.75 1.75 2.846517773412345
1.75 1.75 2.846307526777788
1.75 1.75 2.846099844472771
1.75 1.75 2.8458947240786028
1.75 1.75 2.845692163213703
1.75 1.75 2.8454921595331486
1.75 1.75 2.845294710729119
1.75 1.75 2.8450998145305415
1.75 1.75 2.8449074687045
1.75 1.75 2.844717671052671
1.75 1.75 2.8445304194150776
1.75 1.75 2.8443457116677164
1.75 1.75 2.8441635457248076
1.75 1.75 2.8439839195356886
1.75 1.75 2.8438068310873916
1.75 1.75 2.843632278403008
1.75 1.75 2.843460259543268
1.75 1.75 2.8432907726038223
1.75 1.75 2.8431238157180916
1.75 1.75 2.8429593870560907
1.75 1.75 2.8427974848238162
1.75 1.75 2.8426381072642437
1.75 1.75 2.842481252655934
1.75 1.75 2.8423269193160206
1.75 1.75 2.8421751055955418
1.75 1.75 2.8420258098837095
1.75 1.75 2.8418790306050257
1.75 1.75 2.841734766220804
1.75 1.75 2.8415930152285616
1.75 1.75 2.8414537761634504
1.75 1.75 2.8413170475951524
1.75 1.75 2.8411828281307203
1.75 1.75 2.8410511164132157
1.75 1.75 2.840921911121888
1.75 1.75 2.8407952109730226
1.75 1.75 2.840671014718579
1.75 1.75 2.8405493211460695
1.75 1.75 2.840430129080761
1.75 1.75 2.8403134373832133
1.75 1.75 2.8401992449501066
1.75 1.75 2.8400875507154217
1.75 1.75 2.8399783536492693
1.75 1.75 2.8398716527567203
1.75 1.75 2.839767447079527
1.75 1.75 2.8396657356974075
1.75 1.75 2.839566517722997
1.75 1.75 2.839469792309228
1.75 1.75 2.839375558642144
1.75 1.75 2.839283815946173
1.75 1.75 2.8391945634804205
1.75 1.75 2.8391078005411283
1.75 1.75 2.8390235264601293
1.75 1.75 2.8389417406066886
1.75 1.75 2.8388624423858544
1.75 1.75 2.8387856312377666
1.75 1.75 2.8387113066408953
1.75 1.75 2.8386394681085956
1.75 1.75 2.838570115192161
1.75 1.75 2.8385032474771905
1.75 1.75 2.838438864586819
1.75 1.75 2.8383769661811318
1.75 1.75 2.83831755195654
1.75 1.75 2.8382606216441713
1.75 1.75 2.8382061750133247
1.75 1.75 2.838154211869262
1.75 1.75 2.838104732053964
1.75 1.75 2.838057735445484
1.75 1.75 2.838013221959051
1.75 1.75 2.8379711915461274
1.75 1.75 2.837931644194346
1.75 1.75 2.837894579929235
1.75 1.75 2.837859998811652
1.75 1.75 2.8378279009403986
1.75 1.75 2.837798286448872
1.75 1.75 2.837771155510288
1.75 1.75 2.8377465083325433
1.75 1.75 2.8377243451615763
1.75 1.75 2.837704666278866
1.75 1.75 2.8376874720033816
1.75 1.75 2.837672762691484
1.75 1.75 2.837660538735732
1.75 1.75 2.8376508005667387
1.75 1.75 2.837643548651323
1.75 1.75 2.837638783493245
1.75 1.75 2.83763650563516
1.75 1.75 2.83763671565396
1.75 1.75 2.8376394141665067
1.75 1.75 2.8376446018258528
1.75 1.75 2.8376522793226564
1.75 1.75 2.837662447384143
1.75 1.75 2.8376751067755883
1.75 1.75 2.837690258300328
1.75 1.75 2.837707902798474
1.75 1.75 2.8377280411477446
1.75 1.75 2.837750674263358
1.75 1.75 2.837775803099652
1.75 1.75 2.837803428646782
1.75 1.75 2.837833551933559
1.75 1.75 2.837866174027313
1.75 1.75 2.8379012960326246
1.75 1.75 2.837938919091236
1.75 1.75 2.83797904438528
1.75 1.75 2.838021673133202
1.75 1.75 2.8380668065919488
1.75 1.75 2.838114446057051
1.75 1.75 2.8381645928618666
1.75 1.75 2.838217248378623
1.75 1.75 2.8382724140187645
1.75 1.75 2.838330091230753
1.75 1.75 2.838390281502008
1.75 1.75 2.838452986360072
1.75 1.75 2.8385182073692734
1.75 1.75 2.838585946134352
1.75 1.75 2.8386562042977372
1.75 1.75 2.8387289835411527
1.75 1.75 2.8388042855868747
1.75 1.75 2.8388821121944336
1.75 1.75 2.83896246516336
1.75 1.75 2.8390453463332475
1.75 1.75 2.8391307575809304
1.75 1.75 2.8392187008257395
1.75 1.75 2.8393091780241173
1.75 1.75 2.8394021911727063
1.75 1.75 2.8394977423099736
1.75 1.75 2.839595833511607
1.75 1.75 2.8396964668942584
1.75 1.75 2.8397996446151583
1.75 1.75 2.8399053688704154
1.75 1.75 2.8400136418976607
1.75 1.75 2.8401244659745273
1.75 1.75 2.8402378434179143
1.75 1.75 2.840353776587554
1.75 1.75 2.8404722678826775
1.75 1.75 2.840593319742492
1.75 1.75 2.8407169346474888
1.75 1.75 2.840843115119909
1.75 1.75 2.8409718637217374
1.75 1.75 2.841103183058158
1.75 1.75 2.841237075773998
1.75 1.75 2.8413735445558883
1.75 1.75 2.8415125921322315
1.75 1.75 2.841654221272179
1.75 1.75 2.841798434788315
1.75 1.75 2.841945235533805
1.75 1.75 2.8420946264035507
1.75 1.75 2.8422466103348163
1.75 1.75 2.842401190308265
1.75 1.75 2.8425583693464698
1.75 1.75 2.8427181505129453
1.75 1.75 2.842880536915751
1.75 1.75 2.8430455317051395
1.75 1.75 2.843213138073221
1.75 1.75 2.843383359255985
1.75 1.75 2.84355619853257
1.75 1.75 2.8437316592252255
1.75 1.75 2.8439097447005834
1.75 1.75 2.8440904583665727
1.75 1.75 2.8442738036777677
1.75 1.75 2.844459784129089
1.75 1.75 2.844648403261711
1.75 1.75 2.8448396646610776
1.75 1.75 2.8450335719566464
1.75 1.75 2.8452301288208037
1.75 1.75 2.8454293389719707
1.75 1.75 2.845631206173205
1.75 1.75 2.8458357342324447
1.75 1.75 2.846042927001821
1.75 1.75 2.846252788379487
1.75 1.75 2.84646532230818
1.75 1.75 2.8466805327761704
1.75 1.75 2.846898423818598
1.75 1.75 2.847118999514284
1.75 1.75 2.8473422639909245
1.75 1.75 2.8475682214191833
1.75 1.75 2.8477968760183647
1.75 1.75 2.848028232052829
1.75 1.75 2.848262293834714
1.75 1.75 2.8484990657223834
1.75 1.75 2.8487385521199946
1.75 1.75 2.8489807574817325
1.75 1.75 2.8492256863060295
1.75 1.75 2.849473343141636
1.75 1.75 2.849723732582647
1.75 1.75 2.8499768592727466
1.75 1.75 2.850232727902076
1.75 1.75 2.8504913432106025
1.75 1.75 2.850752709986114
1.75 1.75 2.85101683306497
1.75 1.75 2.8512837173324845
1.75 1.75 2.8515533677220706
1.75 1.75 2.8518257892179166
1.75 1.75 2.852100986852672
1.75 1.75 2.852378965709228
1.75 1.75 2.852659730920033
1.75 1.75 2.8529432876666516
1.75 1.75 2.853229641182987
1.75 1.75 2.8535187967510174
1.75 1.75 2.853810759704816
1.75 1.75 2.85410553542918
1.75 1.75 2.8544031293592673
1.75 1.75 2.85470354698322
1.75 1.75 2.85500679383781
1.75 1.75 2.8553128755145902
1.75 1.75 2.855621797655236
1.75 1.75 2.8559335659542464
1.75 1.75 2.856248186157828
1.75 1.75 2.8565656640669306
1.75 1.75 2.8568860055329255
1.75 1.75 2.857209216460951
1.75 1.75 2.857535302810272
1.75 1.75 2.857864270593065
1.75 1.75 2.858196125875647
1.75 1.75 2.858530874778094
1.75 1.75 2.858868523475708
1.75 1.75 2.8592090781966912
1.75 1.75 2.8595525452252692
1.75 1.75 2.8598989309000844
1.75 1.75 2.8594747320232683
1.75 1.75 2.8590534742742175
1.75 1.75 2.858635152157694
1.75 1.75 2.858219760228264
1.75 1.75 2.857807293086839
1.75 1.75 2.857397745383612
1.75 1.75 2.8569911118160185
1.75 1.75 2.8565873871296343
1.75 1.75 2.856186566117422
1.75 1.75 2.855788643619331
1.75 1.75 2.8553936145229426
1.75 1.75 2.8550014737633647
1.75 1.75 2.854612216322625
1.75 1.75 2.8542258372294254
1.75 1.75 2.853842331559947
1.75 1.75 2.8534616944369686
1.75 1.75 2.8530839210286523
1.75 1.75 2.8527090065514744
1.75 1.75 2.852336946267201
1.75 1.75 2.8519677354840294
1.75 1.75 2.8516013695573212
1.75 1.75 2.851237843887053
1.75 1.75 2.8508771539201003
1.75 1.75 2.850519295149833
1.75 1.75 2.850164263113839
1.75 1.75 2.849812053395169
1.75 1.75 2.8494626616251604
1.75 1.75 2.849116083477449
1.75 1.75 2.848772314673353
1.75 1.75 2.8484313509784944
1.75 1.75 2.848093188203522
1.75 1.75 2.847757822205042
1.75 1.75 2.84742524888422
1.75 1.75 2.847095464187155
1.75 1.75 2.8467684641039925
1.75 1.75 2.846444244671702
1.75 1.75 2.8461228019694325
1.75 1.75 2.8458041321231176
1.75 1.75 2.8454882313013354
1.75 1.75 2.8451750957191977
1.75 1.75 2.844864721635116
1.75 1.75 2.8445571053503307
1.75 1.75 2.844252243214026
1.75 1.75 2.843950131615606
1.75 1.75 2.843650766991149
1.75 1.75 2.8433541458190525
1.75 1.75 2.8430602646236998
1.75 1.75 2.8427691199709515
1.75 1.75 2.842480708473108
1.75 1.75 2.842195026783336
1.75 1.75 2.8419120716019384
1.75 1.75 2.8416318396699984
1.75 1.75 2.8413543277727547
1.75 1.75 2.8410795327393457
1.75 1.75 2.8408074514435
1.75 1.75 2.840538080800492
1.75 1.75 2.8402714177701336
1.75 1.75 2.840007459355348
1.75 1.75 2.839746202602116
1.75 1.75 2.839487644599796
1.75 1.75 2.8392317824804607
1.75 1.75 2.8389786134201933
1.75 1.75 2.838728134637785
1.75 1.75 2.838480343395053
1.75 1.75 2.838235236996545
1.75 1.75 2.8379928127902496
1.75 1.75 2.8377530681670855
1.75 1.75 2.837516000559836
1.75 1.75 2.8372816074464224
1.75 1.75 2.837049886345511
1.75 1.75 2.83682083481841
1.75 1.75 2.8365944504718654
1.75 1.75 2.8363707309515798
1.75 1.75 2.8351415944805667
1.75 1.75 2.8339174606384474
1.75 1.75 2.8326983112817405
1.75 1.75 2.8314841283666348
1.75 1.75 2.8302748939445874
1.75 1.75 2.829070590163922
1.75 1.75 2.8278711992695387
1.75 1.75 2.826676703600582
1.75 1.75 2.8254870855892933
1.75 1.75 2.824302327764417
1.75 1.75 2.8231224127463665
1.75 1.75 2.8219473232503045
1.75 1.75 2.8207770420810254
1.75 1.75 2.819611552137784
1.75 1.75 2.8184508364096947
1.75 1.75 2.817294877975994
1.75 1.75 2.816143660008257
1.75 1.75 2.8149971657655355
1.75 1.75 2.8138553785969243
1.75 1.75 2.812718281941724
1.75 1.75 2.8115858593239786
1.75 1.75 2.81045809435858
1.75 1.75 2.809334970746143
1.75 1.75 2.8082164722728766
1.75 1.75 2.8071025828129414
1.75 1.75 2.8059932863259984
1.75 1.75 2.8048885668556394
1.75 1.75 2.8037884085310036
1.75 1.75 2.8026927955654006
1.75 1.75 2.8016017122557852
1.75 1.75 2.800515142981203
1.75 1.75 2.7994330722057925
1.75 1.75 2.7983554844741714
1.75 1.75 2.7972823644140568
1.75 1.75 2.796213696732703
1.75 1.75 2.795149466220663
1.75 1.75 2.7940896577471426
1.75 1.75 2.793034256262711
1.75 1.75 2.791983246795978
1.75 1.75 2.7909366144561845
1.75 1.75 2.7898943444303925
1.75 1.75 2.7888564219843324
1.75 1.75 2.787822832461615
1.75 1.75 2.7867935612825905
1.75 1.75 2.7857685939464827
1.75 1.75 2.7847479160269684
1.75 1.75 2.783731513175078
1.75 1.75 2.7827193711165843
1.75 1.75 2.781711475653392
1.75 1.75 2.780707812662934
1.75 1.75 2.779708368094812
1.75 1.75 2.7787131279762614
1.75 1.75 2.7777220784055183
1.75 1.75 2.776735205554778
1.75 1.75 2.7757524956691237
1.75 1.75 2.7747739350672207
1.75 1.75 2.7737995101383888
1.75 1.75 2.7728292073449476
1.75 1.75 2.7718630132191575
1.75 1.75 2.7709009143664525
1.75 1.75 2.769942897460428
1.75 1.75 2.7689889492468027
1.75 1.75 2.768039056540808
1.75 1.75 2.767093206226536
1.75 1.75 2.7661513852578374
1.75 1.75 2.7652135806571954
1.75 1.75 2.7642797795161305
1.75 1.75 2.7633499689923293
1.75 1.75 2.7624241363133013
1.75 1.75 2.7615022687733153
1.75 1.75 2.760584353733021
1.75 1.75 2.759670378621422
1.75 1.75 2.7587603309320126
1.75 1.75 2.7578541982248566
1.75 1.75 2.756951968126154
1.75 1.75 2.756053628327543
1.75 1.75 2.755159166584468
1.75 1.75 2.754268570719217
1.75 1.75 2.753381828616285
1.75 1.75 2.752498928225471
1.75 1.75 2.751619857558581
1.75 1.75 2.7507446046935478
1.75 1.75 2.74987315776955
1.75 1.75 2.749005504988368
1.75 1.75 2.748141634615641
1.75 1.75 2.747281534976978
1.75 1.75 2.7464251944619877
1.75 1.75 2.745572601520517
1.75 1.75 2.7447237446644186
1.75 1.75 2.743878612465128
1.75 1.75 2.7430371935573703
1.75 1.75 2.742199476632113
1.75 1.75 2.741365450444471
1.75 1.75 2.740535103807227
1.75 1.75 2.7397084255927977
1.75 1.75 2.7388854047319207
1.75 1.75 2.7380660302163706
1.75 1.75 2.7372502910951484
1.75 1.75 2.736438176475427
1.75 1.75 2.735629675522623
1.75 1.75 2.7348247774602954
1.75 1.75 2.734023471568795
1.75 1.75 2.733225747186225
1.75 1.75 2.7324315937075268
1.75 1.75 2.731641000583925
1.75 1.75 2.730853957323635
1.75 1.75 2.7300704534910176
1.75 1.75 2.729290478705987
1.75 1.75 2.728514022644053
1.75 1.75 2.7277410750361963
1.75 1.75 2.7269716256681766
1.75 1.75 2.7262056643812134
1.75 1.75 2.7254431810704793
1.75 1.75 2.724684165686555
1.75 1.75 2.7239286082324465
1.75 1.75 2.7231764987665703
1.75 1.75 2.7224278273997964
1.75 1.75 2.721682584298141
1.75 1.75 2.720940759678829
1.75 1.75 2.7202023438120255
1.75 1.75 2.719467327021655
1.75 1.75 2.718735699683919
1.75 1.75 2.71800745222637
1.75 1.75 2.717282575129727
1.75 1.75 2.716561058924283
1.75 1.75 2.7158428941943837
1.75 1.75 2.7151280715737833
1.75 1.75 2.7144165817484454
1.75 1.75 2.713708415454208
1.75 1.75 2.713003563478749
1.75 1.75 2.7123020166586733
1.75 1.75 2.7116037658809753
1.75 1.75 2.7109088020835643
1.75 1.75 2.7102171162529736
1.75 1.75 2.7095286994264502
1.75 1.75 2.7088435426892437
1.75 1.75 2.7081616371763504
1.75 1.75 2.707482974071749
1.75 1.75 2.706807544608384
1.75 1.75 2.7061353400664396
1.75 1.75 2.7054663517746755
1.75 1.75 2.704800571110864
1.75 1.75 2.704137989499995
1.75 1.75 2.7034785984156
1.75 1.75 2.7028223893762946
1.75 1.75 2.7021693539514846
1.75 1.75 2.7015194837537164
1.75 1.75 2.7008727704459665
1.75 1.75 2.7002292057357455
1.75 1.75 2.699588781378122
1.75 1.75 2.6989514891729613
1.75 1.75 2.6983173209678757
1.75 1.75 2.697686268656084
1.75 1.75 2.697058324175621
1.75 1.75 2.696433479510677
1.75 1.75 2.695811726691523
1.75 1.75 2.695193057792807
1.75 1.75 2.6945774649350462
1.75 1.75 2.693964940281629
1.75 1.75 2.693355476042919
1.75 1.75 2.692749064473371
1.75 1.75 2.6921456978699494
1.75 1.75 2.6915453685750284
1.75 1.75 2.690948068975671
1.75 1.75 2.6903537915016495
1.75 1.75 2.689762528627977
1.75 1.75 2.6891742728705577
1.75 1.75 2.6885890167898845
1.75 1.75 2.6880067529912077
1.75 1.75 2.687427474119603
1.75 1.75 2.686851172866012
1.75 1.75 2.686277841961238
1.75 1.75 2.68570747418158
1.75 1.75 2.6851400623431845
1.75 1.75 2.684575599305593
1.75 1.75 2.6840140779706805
1.75 1.75 2.6834554912812867
1.75 1.75 2.682899832222512
1.75 1.75 2.6823470938206033
1.75 1.75 2.681797269143708
1.75 1.75 2.6812503513013017
1.75 1.75 2.6807063334444012
1.75 1.75 2.6801652087631713
1.75 1.75 2.6796269704903883
1.75 1.75 2.679091611900101
1.75 1.75 2.67855912630459
1.75 1.75 2.678029507057474
1.75 1.75 2.6775027475545454
1.75 1.75 2.6769788412284075
1.75 1.75 2.6764577815547463
1.75 1.75 2.6759395620464947
1.75 1.75 2.6754241762592197
1.75 1.75 2.674911617785903
1.75 1.75 2.674401880258359
1.75 1.75 2.673894957351065
1.75 1.75 2.673390842773814
1.75 1.75 2.672889530278217
1.75 1.75 2.672391013653488
1.75 1.75 2.671895286727597
1.75 1.75 2.671402343367832
1.75 1.75 2.6709121774800035
1.75 1.75 2.6704247830080345
1.75 1.75 2.6699401539339607
1.75 1.75 2.6694582842788037
1.75 1.75 2.668979168100088
1.75 1.75 2.6685027994953656
1.75 1.75 2.6680291725984033
1.75 1.75 2.6675582815817536
1.75 1.75 2.6670901206542474
1.75 1.75 2.6666246840638648
1.75 1.75 2.666161966094527
1.75 1.75 2.665701961067839
1.75 1.75 2.6652446633428037
1.75 1.75 2.6647900673145064
1.75 1.75 2.6643381674166524
1.75 1.75 2.663888958117963
1.75 1.75 2.6634424339248546
1.75 1.75 2.6629985893809427
1.75 1.75 2.662557419063796
1.75 1.75 2.6621189175895594
1.75 1.75 2.661683079610375
1.75 1.75 2.661249899813986
1.75 1.75 2.660819372924657
1.75 1.75 2.6603914937016864
1.75 1.75 2.6599662569409444
1.75 1.75 2.6595436574740106
1.75 1.75 2.6591236901684896
1.75 1.75 2.658706349926283
1.75 1.75 2.658291631685997
1.75 1.75 2.6578795304206735
1.75 1.75 2.6574700411392005
1.75 1.75 2.657063158884922
1.75 1.75 2.656658878737719
1.75 1.75 2.6562571958104106
1.75 1.75 2.65585810525198
1.75 1.75 2.6554616022459236
1.75 1.75 2.6550676820102663
1.75 1.75 2.654676339798117
1.75 1.75 2.6542875708964377
1.75 1.75 2.653901370627047
1.75 1.75 2.6535177343451335
1.75 1.75 2.653136657442004
1.75 1.75 2.6527581353417355
1.75 1.75 2.6523821635017146
1.75 1.75 2.6520087374153056
1.75 1.75 2.65163785260919
1.75 1.75 2.6512695046430887
1.75 1.75 2.6509036891107436
1.75 1.75 2.650540401639483
1.75 1.75 2.6501796378906732
1.75 1.75 2.6498213935584842
1.75 1.75 2.649465664371707
1.75 1.75 2.649112446091836
1.75 1.75 2.6487617345123384
1.75 1.75 2.6484135254611747
1.75 1.75 2.6480678148004673
1.75 1.75 2.6477245984235376
1.75 1.75 2.6473838722570386
1.75 1.75 2.647045632260449
1.75 1.75 2.646709874427488
1.75 1.75 2.6463765947822924
1.75 1.75 2.6460457893836518
1.75 1.75 2.645717454322236
1.75 1.75 2.645391585721536
1.75 1.75 2.6450681797365676
1.75 1.75 2.6447472325558703
1.75 1.75 2.6444287404000186
1.75 1.75 2.6441126995212327
1.75 1.75 2.6437991062047286
1.75 1.75 2.643487956767829
1.75 1.75 2.643179247558808
1.75 1.75 2.642872974959997
1.75 1.75 2.6425691353833627
1.75 1.75 2.6422677252748112
1.75 1.75 2.641968741111271
1.75 1.75 2.641672179400754
1.75 1.75 2.6413780366838626
1.75 1.75 2.64108630953281
1.75 1.75 2.640796994551137
1.75 1.75 2.6405100883745947
1.75 1.75 2.640225587669601
1.75 1.75 2.6399434891334757
1.75 1.75 2.63966378949672
1.75 1.75 2.639386485519163
1.75 1.75 2.639111573993715
1.75 1.75 2.638839051743614
1.75 1.75 2.638568915623564
1.75 1.75 2.6383011625188297
1.75 1.75 2.638035789346125
1.75 1.75 2.637772793053724
1.75 1.75 2.637512170619752
1.75 1.75 2.637253919054254
1.75 1.75 2.6369980353982037
1.75 1.75 2.6367445167223607
1.75 1.75 2.63649336012878
1.75 1.75 2.636244562750991
1.75 1.75 2.635998121751258
1.75 1.75 2.635754034326142
1.75 1.75 2.635512297698725
1.75 1.75 2.6352729091258
1.75 1.75 2.6350358658925246
1.75 1.75 2.63480116531578
1.75 1.75 2.634568804742301
1.75 1.75 2.634338781550403
1.75 1.75 2.6341110931465423
1.75 1.75 2.633885736970136
1.75 1.75 2.6336627104891615
1.75 1.75 2.6334420112017174
1.75 1.75 2.633223636637418
1.75 1.75 2.633007584355509
1.75 1.75 2.632793851945443
1.75 1.75 2.632582437026347
1.75 1.75 2.632373337247384
1.75 1.75 2.6321665502889724
1.75 1.75 2.631962073860705
1.75 1.75 2.6317599057016383
1.75 1.75 2.6315600435816493
1.75 1.75 2.6313624853012785
1.75 1.75 2.6311672286887604
1.75 1.75 2.6309742716044275
1.75 1.75 2.6307836119374124
1.75 1.75 2.630595247606636
1.75 1.75 2.630409176561262
1.75 1.75 2.6302253967793017
1.75 1.75 2.630043906270233
1.75 1.75 2.6298647030716107
1.75 1.75 2.6296877852522273
1.75 1.75 2.6295131509092755
1.75 1.75 2.6293407981699244
1.75 1.75 2.629170725191096
1.75 1.75 2.629002930160345
1.75 1.75 2.6288374112929844
1.75 1.75 2.62867416683496
1.75 1.75 2.6285131950618243
1.75 1.75 2.628354494278975
1.75 1.75 2.628198062820341
1.75 1.75 2.628043899050315
1.75 1.75 2.627892001362499
1.75 1.75 2.627742368179575
1.75 1.75 2.627594997955034
1.75 1.75 2.627449889170235
1.75 1.75 2.6273070403369982
1.75 1.75 2.627166449996039
1.75 1.75 2.6270281167179643
1.75 1.75 2.6268920391028154
1.75 1.75 2.6267582157790197
1.75 1.75 2.626626645405928
1.75 1.75 2.626497326671184
1.75 1.75 2.6263702582926594
1.75 1.75 2.6262454390170413
1.75 1.75 2.626122867620693
1.75 1.75 2.6260025429085814
1.75 1.75 2.6258844637159955
1.75 1.75 2.6257686289076343
1.75 1.75 2.6256550373772227
1.75 1.75 2.625543688046476
1.75 1.75 2.625434579869617
1.75 1.75 2.625327711827373
1.75 1.75 2.625223082931078
1.75 1.75 2.6251206922212
1.75 1.75 2.6250205387677767
1.75 1.75 2.624922621669372
1.75 1.75 2.624826940054933
1.75 1.75 2.6247334930821964
1.75 1.75 2.6246422799392253
1.75 1.75 2.6245532998416814
1.75 1.75 2.624466552035681
1.75 1.75 2.6243820357963576
1.75 1.75 2.624299750429453
1.75 1.75 2.624219695268675
1.75 1.75 2.624141869677339
1.75 1.75 2.624066273048307
1.75 1.75 2.6239929048048847
1.75 1.75 2.6239217643980637
1.75 1.75 2.6238528513095285
1.75 1.75 2.623786165049607
1.75 1.75 2.6237217051589745
1.75 1.75 2.6236594712069343
1.75 1.75 2.6235994627924915
1.75 1.75 2.6235416795445583
1.75 1.75 2.623486121120999
1.75 1.75 2.6234327872090426
1.75 1.75 2.623381677526211
1.75 1.75 2.6233327918203866
1.75 1.75 2.623286129866344
1.75 1.75 2.62324169147118
1.75 1.75 2.6231994764700883
1.75 1.75 2.62315948472746
1.75 1.75 2.6231217161396017
1.75 1.75 2.6230861706310713
1.75 1.75 2.62305284815458
1.75 1.75 2.623021748695656
1.75 1.75 2.6229928722675964
1.75 1.75 2.6229662189135383
1.75 1.75 2.622941788707217
1.75 1.75 2.6229195817514452
1.75 1.75 2.6228995981800245
1.75 1.75 2.622881838154888
1.75 1.75 2.6228663018692044
1.75 1.75 2.622852989545605
1.75 1.75 2.622841901436555
1.75 1.75 2.6228330378252758
1.75 1.75 2.6228263990237135
1.75 1.75 2.6228219853754613
1.75 1.75 2.6228197972527667
1.75 1.75 2.622819835058463
1.75 1.75 2.622822099226368
1.75 1.75 2.6228265902199523
1.75 1.75 2.62283330853157
1.75 1.75 2.6228422546861525
1.75 1.75 2.6228534292369634
1.75 1.75 2.622866832769354
1.75 1.75 2.622882465897068
1.75 1.75 2.6229003292663506
1.75 1.75 2.6229204235525394
1.75 1.75 2.622942749461858
1.75 1.75 2.6229673077309767
1.75 1.75 2.6229940991273186
1.75 1.75 2.623023124448701
1.75 1.75 2.623054384523973
1.75 1.75 2.623087880212025
1.75 1.75 2.62312361240329
1.75 1.75 2.623161582018697
1.75 1.75 2.6232017900101186
1.75 1.75 2.6232442373598857
1.75 1.75 2.6232889250822833
1.75 1.75 2.623335854221388
